gap_id,type,lineage_or_auth_gap_id,risk_tier,classification,priority_rank,recommended_action
nsgap-32c929b6efa8,auth_gap,nsgap-32c929b6efa8,MEDIUM,no_guard,2519,MEDIUM: add authentication guard
nsgap-2fcaaf8df28f,auth_gap,nsgap-2fcaaf8df28f,MEDIUM,no_guard,2520,MEDIUM: add authentication guard
nsgap-0b6419c88127,auth_gap,nsgap-0b6419c88127,MEDIUM,no_guard,2521,MEDIUM: add authentication guard
nsgap-dec9f7022a23,auth_gap,nsgap-dec9f7022a23,MEDIUM,no_guard,2522,MEDIUM: add authentication guard
nsgap-7cd30c48d95f,auth_gap,nsgap-7cd30c48d95f,MEDIUM,no_guard,2523,MEDIUM: add authentication guard
nsgap-1a18e21eca38,auth_gap,nsgap-1a18e21eca38,MEDIUM,no_guard,2524,MEDIUM: add authentication guard
nsgap-00926eb96dd0,auth_gap,nsgap-00926eb96dd0,MEDIUM,no_guard,2525,MEDIUM: add authentication guard
nsgap-56c87192a304,auth_gap,nsgap-56c87192a304,MEDIUM,no_guard,2526,MEDIUM: add authentication guard
nsgap-872a7a396a93,auth_gap,nsgap-872a7a396a93,MEDIUM,no_guard,2527,MEDIUM: add authentication guard
nsgap-317b28f1631d,auth_gap,nsgap-317b28f1631d,MEDIUM,no_guard,2528,MEDIUM: add authentication guard
nsgap-1ba2833a2cba,auth_gap,nsgap-1ba2833a2cba,MEDIUM,no_guard,2529,MEDIUM: add authentication guard
nsgap-1aa35a8e8504,auth_gap,nsgap-1aa35a8e8504,MEDIUM,no_guard,2530,MEDIUM: add authentication guard
nsgap-f1991f9a116b,auth_gap,nsgap-f1991f9a116b,MEDIUM,no_guard,2531,MEDIUM: add authentication guard
nsgap-982fe156ce3e,auth_gap,nsgap-982fe156ce3e,MEDIUM,no_guard,2532,MEDIUM: add authentication guard
nsgap-2961db7edeca,auth_gap,nsgap-2961db7edeca,MEDIUM,no_guard,2533,MEDIUM: add authentication guard
nsgap-2c9af10e1d8f,auth_gap,nsgap-2c9af10e1d8f,MEDIUM,no_guard,2534,MEDIUM: add authentication guard
nsgap-7f023cce3f78,auth_gap,nsgap-7f023cce3f78,MEDIUM,no_guard,2535,MEDIUM: add authentication guard
nsgap-28f5ac1c441d,auth_gap,nsgap-28f5ac1c441d,MEDIUM,no_guard,2536,MEDIUM: add authentication guard
nsgap-39939767eb7a,auth_gap,nsgap-39939767eb7a,MEDIUM,no_guard,2537,MEDIUM: add authentication guard
nsgap-c3cf24b4cf8a,auth_gap,nsgap-c3cf24b4cf8a,MEDIUM,no_guard,2538,MEDIUM: add authentication guard
nsgap-432816ca2583,auth_gap,nsgap-432816ca2583,MEDIUM,no_guard,2539,MEDIUM: add authentication guard
nsgap-7c2d890ea983,auth_gap,nsgap-7c2d890ea983,MEDIUM,no_guard,2540,MEDIUM: add authentication guard
nsgap-09d55cd69bf9,auth_gap,nsgap-09d55cd69bf9,MEDIUM,no_guard,2541,MEDIUM: add authentication guard
nsgap-b4d264e6a126,auth_gap,nsgap-b4d264e6a126,MEDIUM,no_guard,2542,MEDIUM: add authentication guard
nsgap-549240ef4f3a,auth_gap,nsgap-549240ef4f3a,MEDIUM,no_guard,2543,MEDIUM: add authentication guard
nsgap-f6220cd17f73,auth_gap,nsgap-f6220cd17f73,MEDIUM,no_guard,2544,MEDIUM: add authentication guard
nsgap-ef069f058928,auth_gap,nsgap-ef069f058928,MEDIUM,no_guard,2545,MEDIUM: add authentication guard
nsgap-2e148a01d6a4,auth_gap,nsgap-2e148a01d6a4,MEDIUM,no_guard,2546,MEDIUM: add authentication guard
nsgap-6c8fdd7b6ea9,auth_gap,nsgap-6c8fdd7b6ea9,MEDIUM,no_guard,2547,MEDIUM: add authentication guard
nsgap-df1ca735ad68,auth_gap,nsgap-df1ca735ad68,MEDIUM,no_guard,2548,MEDIUM: add authentication guard
nsgap-f6b2b34911e3,auth_gap,nsgap-f6b2b34911e3,MEDIUM,no_guard,2549,MEDIUM: add authentication guard
nsgap-3cdbce2c6466,auth_gap,nsgap-3cdbce2c6466,MEDIUM,no_guard,2550,MEDIUM: add authentication guard
nsgap-fcebf8f0321b,auth_gap,nsgap-fcebf8f0321b,MEDIUM,no_guard,2551,MEDIUM: add authentication guard
nsgap-8d73a3ed79b6,auth_gap,nsgap-8d73a3ed79b6,MEDIUM,no_guard,2552,MEDIUM: add authentication guard
nsgap-d4cfe7ea1d77,auth_gap,nsgap-d4cfe7ea1d77,MEDIUM,no_guard,2553,MEDIUM: add authentication guard
nsgap-4dd81a83c002,auth_gap,nsgap-4dd81a83c002,MEDIUM,no_guard,2554,MEDIUM: add authentication guard
nsgap-ce78bf7416b7,auth_gap,nsgap-ce78bf7416b7,MEDIUM,no_guard,2555,MEDIUM: add authentication guard
nsgap-5100201428f4,auth_gap,nsgap-5100201428f4,MEDIUM,no_guard,2556,MEDIUM: add authentication guard
nsgap-f623616a3f03,auth_gap,nsgap-f623616a3f03,MEDIUM,no_guard,2557,MEDIUM: add authentication guard
nsgap-3b322920a41b,auth_gap,nsgap-3b322920a41b,MEDIUM,no_guard,2558,MEDIUM: add authentication guard
nsgap-b0ab112817e7,auth_gap,nsgap-b0ab112817e7,MEDIUM,no_guard,2559,MEDIUM: add authentication guard
nsgap-ba8e232b82a1,auth_gap,nsgap-ba8e232b82a1,MEDIUM,no_guard,2560,MEDIUM: add authentication guard
nsgap-09022a8af679,auth_gap,nsgap-09022a8af679,MEDIUM,no_guard,2561,MEDIUM: add authentication guard
nsgap-1b76f99c3615,auth_gap,nsgap-1b76f99c3615,MEDIUM,no_guard,2562,MEDIUM: add authentication guard
nsgap-eba1c8d6c5f4,auth_gap,nsgap-eba1c8d6c5f4,MEDIUM,no_guard,2563,MEDIUM: add authentication guard
nsgap-7a2655fc2335,auth_gap,nsgap-7a2655fc2335,MEDIUM,no_guard,2564,MEDIUM: add authentication guard
nsgap-7845f9da68ca,auth_gap,nsgap-7845f9da68ca,MEDIUM,no_guard,2565,MEDIUM: add authentication guard
nsgap-6d6328cd3a4f,auth_gap,nsgap-6d6328cd3a4f,MEDIUM,no_guard,2566,MEDIUM: add authentication guard
nsgap-7c815928b194,auth_gap,nsgap-7c815928b194,MEDIUM,no_guard,2567,MEDIUM: add authentication guard
nsgap-7aeb31006296,auth_gap,nsgap-7aeb31006296,MEDIUM,no_guard,2568,MEDIUM: add authentication guard
nsgap-6b7aad3be4a0,auth_gap,nsgap-6b7aad3be4a0,MEDIUM,no_guard,2569,MEDIUM: add authentication guard
nsgap-400a6b205aa9,auth_gap,nsgap-400a6b205aa9,MEDIUM,no_guard,2570,MEDIUM: add authentication guard
nsgap-56e64beea5f1,auth_gap,nsgap-56e64beea5f1,MEDIUM,no_guard,2571,MEDIUM: add authentication guard
nsgap-2be153315120,auth_gap,nsgap-2be153315120,MEDIUM,no_guard,2572,MEDIUM: add authentication guard
nsgap-9c1b26590b00,auth_gap,nsgap-9c1b26590b00,MEDIUM,no_guard,2573,MEDIUM: add authentication guard
nsgap-7bf68a99af3b,auth_gap,nsgap-7bf68a99af3b,MEDIUM,no_guard,2574,MEDIUM: add authentication guard
nsgap-e4439d003ef1,auth_gap,nsgap-e4439d003ef1,MEDIUM,no_guard,2575,MEDIUM: add authentication guard
nsgap-f939fb9f1d9d,auth_gap,nsgap-f939fb9f1d9d,MEDIUM,no_guard,2576,MEDIUM: add authentication guard
nsgap-0b3238d28564,auth_gap,nsgap-0b3238d28564,MEDIUM,no_guard,2577,MEDIUM: add authentication guard
nsgap-ec8d84c6883b,auth_gap,nsgap-ec8d84c6883b,MEDIUM,no_guard,2578,MEDIUM: add authentication guard
nsgap-220371c24618,auth_gap,nsgap-220371c24618,MEDIUM,no_guard,2579,MEDIUM: add authentication guard
nsgap-b99963a763e4,auth_gap,nsgap-b99963a763e4,MEDIUM,no_guard,2580,MEDIUM: add authentication guard
nsgap-c6b9f6b21f7d,auth_gap,nsgap-c6b9f6b21f7d,MEDIUM,no_guard,2581,MEDIUM: add authentication guard
nsgap-8cdb4370221d,auth_gap,nsgap-8cdb4370221d,MEDIUM,no_guard,2582,MEDIUM: add authentication guard
nsgap-c8c25d4ae1a3,auth_gap,nsgap-c8c25d4ae1a3,MEDIUM,no_guard,2583,MEDIUM: add authentication guard
nsgap-6f6ee51ddda2,auth_gap,nsgap-6f6ee51ddda2,MEDIUM,no_guard,2584,MEDIUM: add authentication guard
nsgap-a586984954fd,auth_gap,nsgap-a586984954fd,MEDIUM,no_guard,2585,MEDIUM: add authentication guard
nsgap-5d50ac4f0fed,auth_gap,nsgap-5d50ac4f0fed,MEDIUM,no_guard,2586,MEDIUM: add authentication guard
nsgap-c9d69e8b1721,auth_gap,nsgap-c9d69e8b1721,MEDIUM,no_guard,2587,MEDIUM: add authentication guard
nsgap-30ea47e89e42,auth_gap,nsgap-30ea47e89e42,MEDIUM,no_guard,2588,MEDIUM: add authentication guard
nsgap-efd52297b41a,auth_gap,nsgap-efd52297b41a,MEDIUM,no_guard,2589,MEDIUM: add authentication guard
nsgap-70c52070496e,auth_gap,nsgap-70c52070496e,MEDIUM,no_guard,2590,MEDIUM: add authentication guard
nsgap-89670b4e9aee,auth_gap,nsgap-89670b4e9aee,MEDIUM,no_guard,2591,MEDIUM: add authentication guard
nsgap-9f5bb1bf4231,auth_gap,nsgap-9f5bb1bf4231,MEDIUM,no_guard,2592,MEDIUM: add authentication guard
nsgap-a41fb3de3bf6,auth_gap,nsgap-a41fb3de3bf6,MEDIUM,no_guard,2593,MEDIUM: add authentication guard
nsgap-d10f75925c54,auth_gap,nsgap-d10f75925c54,MEDIUM,no_guard,2594,MEDIUM: add authentication guard
nsgap-ffcb715711a3,auth_gap,nsgap-ffcb715711a3,MEDIUM,no_guard,2595,MEDIUM: add authentication guard
nsgap-44afd0a53591,auth_gap,nsgap-44afd0a53591,MEDIUM,no_guard,2596,MEDIUM: add authentication guard
nsgap-01f3e2f42aaa,auth_gap,nsgap-01f3e2f42aaa,MEDIUM,no_guard,2597,MEDIUM: add authentication guard
nsgap-33655197ff85,auth_gap,nsgap-33655197ff85,MEDIUM,no_guard,2598,MEDIUM: add authentication guard
nsgap-ed9b3f658588,auth_gap,nsgap-ed9b3f658588,MEDIUM,no_guard,2599,MEDIUM: add authentication guard
nsgap-be2dc5a9556f,auth_gap,nsgap-be2dc5a9556f,MEDIUM,no_guard,2600,MEDIUM: add authentication guard
nsgap-0658d1e9e247,auth_gap,nsgap-0658d1e9e247,MEDIUM,no_guard,2601,MEDIUM: add authentication guard
nsgap-cd488e94ce7c,auth_gap,nsgap-cd488e94ce7c,MEDIUM,no_guard,2602,MEDIUM: add authentication guard
nsgap-47bc0cfbe501,auth_gap,nsgap-47bc0cfbe501,MEDIUM,no_guard,2603,MEDIUM: add authentication guard
nsgap-fbfaa3c54f9d,auth_gap,nsgap-fbfaa3c54f9d,MEDIUM,no_guard,2604,MEDIUM: add authentication guard
nsgap-fefa2750ca1f,auth_gap,nsgap-fefa2750ca1f,MEDIUM,no_guard,2605,MEDIUM: add authentication guard
nsgap-df0e551cbb55,auth_gap,nsgap-df0e551cbb55,MEDIUM,no_guard,2606,MEDIUM: add authentication guard
nsgap-30930f9ebd4d,auth_gap,nsgap-30930f9ebd4d,MEDIUM,no_guard,2607,MEDIUM: add authentication guard
nsgap-3d6271a7c5f3,auth_gap,nsgap-3d6271a7c5f3,MEDIUM,no_guard,2608,MEDIUM: add authentication guard
nsgap-5680ea0991e8,auth_gap,nsgap-5680ea0991e8,MEDIUM,no_guard,2609,MEDIUM: add authentication guard
nsgap-9279ca22459d,auth_gap,nsgap-9279ca22459d,MEDIUM,no_guard,2610,MEDIUM: add authentication guard
nsgap-296b87f318d2,auth_gap,nsgap-296b87f318d2,MEDIUM,no_guard,2611,MEDIUM: add authentication guard
nsgap-4b0def5d13dc,auth_gap,nsgap-4b0def5d13dc,MEDIUM,no_guard,2612,MEDIUM: add authentication guard
nsgap-41ca68d20f58,auth_gap,nsgap-41ca68d20f58,MEDIUM,no_guard,2613,MEDIUM: add authentication guard
nsgap-27bd68b748c7,auth_gap,nsgap-27bd68b748c7,MEDIUM,no_guard,2614,MEDIUM: add authentication guard
nsgap-d43725c40628,auth_gap,nsgap-d43725c40628,MEDIUM,no_guard,2615,MEDIUM: add authentication guard
nsgap-6c30e04560e9,auth_gap,nsgap-6c30e04560e9,MEDIUM,no_guard,2616,MEDIUM: add authentication guard
nsgap-2d3499e2f5c7,auth_gap,nsgap-2d3499e2f5c7,MEDIUM,no_guard,2617,MEDIUM: add authentication guard
nsgap-99f1cef844d3,auth_gap,nsgap-99f1cef844d3,MEDIUM,no_guard,2618,MEDIUM: add authentication guard
nsgap-90896729014d,auth_gap,nsgap-90896729014d,MEDIUM,no_guard,2619,MEDIUM: add authentication guard
nsgap-3ab1c52d47c0,auth_gap,nsgap-3ab1c52d47c0,MEDIUM,no_guard,2620,MEDIUM: add authentication guard
nsgap-fae827fb804e,auth_gap,nsgap-fae827fb804e,MEDIUM,no_guard,2621,MEDIUM: add authentication guard
nsgap-40fa34f380e6,auth_gap,nsgap-40fa34f380e6,MEDIUM,no_guard,2622,MEDIUM: add authentication guard
nsgap-165b33c1a819,auth_gap,nsgap-165b33c1a819,MEDIUM,no_guard,2623,MEDIUM: add authentication guard
nsgap-5f14646a5196,auth_gap,nsgap-5f14646a5196,MEDIUM,no_guard,2624,MEDIUM: add authentication guard
nsgap-967a37ab670e,auth_gap,nsgap-967a37ab670e,MEDIUM,no_guard,2625,MEDIUM: add authentication guard
nsgap-cebb1feac173,auth_gap,nsgap-cebb1feac173,MEDIUM,no_guard,2626,MEDIUM: add authentication guard
nsgap-89923bd5d658,auth_gap,nsgap-89923bd5d658,MEDIUM,no_guard,2627,MEDIUM: add authentication guard
nsgap-d5e4da8dfb57,auth_gap,nsgap-d5e4da8dfb57,MEDIUM,no_guard,2628,MEDIUM: add authentication guard
nsgap-26c01cab949f,auth_gap,nsgap-26c01cab949f,MEDIUM,no_guard,2629,MEDIUM: add authentication guard
nsgap-0ca25679335c,auth_gap,nsgap-0ca25679335c,MEDIUM,no_guard,2630,MEDIUM: add authentication guard
nsgap-bcb20bf1146f,auth_gap,nsgap-bcb20bf1146f,MEDIUM,no_guard,2631,MEDIUM: add authentication guard
nsgap-7378ed3bcadb,auth_gap,nsgap-7378ed3bcadb,MEDIUM,no_guard,2632,MEDIUM: add authentication guard
nsgap-050364489743,auth_gap,nsgap-050364489743,MEDIUM,no_guard,2633,MEDIUM: add authentication guard
nsgap-2c6b57db3bbd,auth_gap,nsgap-2c6b57db3bbd,MEDIUM,no_guard,2634,MEDIUM: add authentication guard
nsgap-b89304f14d4f,auth_gap,nsgap-b89304f14d4f,MEDIUM,no_guard,2635,MEDIUM: add authentication guard
nsgap-32e740e728b9,auth_gap,nsgap-32e740e728b9,MEDIUM,no_guard,2636,MEDIUM: add authentication guard
nsgap-a4849dc26834,auth_gap,nsgap-a4849dc26834,MEDIUM,no_guard,2637,MEDIUM: add authentication guard
nsgap-f6f8519149d1,auth_gap,nsgap-f6f8519149d1,MEDIUM,no_guard,2638,MEDIUM: add authentication guard
nsgap-8500996bb988,auth_gap,nsgap-8500996bb988,MEDIUM,no_guard,2639,MEDIUM: add authentication guard
nsgap-b49bbf97e1b4,auth_gap,nsgap-b49bbf97e1b4,MEDIUM,no_guard,2640,MEDIUM: add authentication guard
nsgap-f8b13354185d,auth_gap,nsgap-f8b13354185d,MEDIUM,no_guard,2641,MEDIUM: add authentication guard
nsgap-14a02b0b2f93,auth_gap,nsgap-14a02b0b2f93,MEDIUM,no_guard,2642,MEDIUM: add authentication guard
nsgap-8a6be521cac5,auth_gap,nsgap-8a6be521cac5,MEDIUM,no_guard,2643,MEDIUM: add authentication guard
nsgap-4d89ccc938a0,auth_gap,nsgap-4d89ccc938a0,MEDIUM,no_guard,2644,MEDIUM: add authentication guard
nsgap-cc1949ed159c,auth_gap,nsgap-cc1949ed159c,MEDIUM,no_guard,2645,MEDIUM: add authentication guard
nsgap-f61ca9e542eb,auth_gap,nsgap-f61ca9e542eb,MEDIUM,no_guard,2646,MEDIUM: add authentication guard
nsgap-2b33c5f8edd0,auth_gap,nsgap-2b33c5f8edd0,MEDIUM,no_guard,2647,MEDIUM: add authentication guard
nsgap-da78b6cdf54e,auth_gap,nsgap-da78b6cdf54e,MEDIUM,no_guard,2648,MEDIUM: add authentication guard
nsgap-cdd673fbaa3e,auth_gap,nsgap-cdd673fbaa3e,MEDIUM,no_guard,2649,MEDIUM: add authentication guard
nsgap-461af471eabf,auth_gap,nsgap-461af471eabf,MEDIUM,no_guard,2650,MEDIUM: add authentication guard
nsgap-8ed288d4318e,auth_gap,nsgap-8ed288d4318e,MEDIUM,no_guard,2651,MEDIUM: add authentication guard
nsgap-3d75bdeb3833,auth_gap,nsgap-3d75bdeb3833,MEDIUM,no_guard,2652,MEDIUM: add authentication guard
nsgap-999c71fad48f,auth_gap,nsgap-999c71fad48f,MEDIUM,no_guard,2653,MEDIUM: add authentication guard
nsgap-373045a72a39,auth_gap,nsgap-373045a72a39,MEDIUM,no_guard,2654,MEDIUM: add authentication guard
nsgap-cd14c2367a87,auth_gap,nsgap-cd14c2367a87,MEDIUM,no_guard,2655,MEDIUM: add authentication guard
nsgap-49727408f613,auth_gap,nsgap-49727408f613,MEDIUM,no_guard,2656,MEDIUM: add authentication guard
nsgap-4a9d05eeae05,auth_gap,nsgap-4a9d05eeae05,MEDIUM,no_guard,2657,MEDIUM: add authentication guard
nsgap-4897c4d4fbee,auth_gap,nsgap-4897c4d4fbee,MEDIUM,no_guard,2658,MEDIUM: add authentication guard
nsgap-1927bcd55f41,auth_gap,nsgap-1927bcd55f41,MEDIUM,no_guard,2659,MEDIUM: add authentication guard
nsgap-3c24af56b251,auth_gap,nsgap-3c24af56b251,MEDIUM,no_guard,2660,MEDIUM: add authentication guard
nsgap-2c549a67b68a,auth_gap,nsgap-2c549a67b68a,MEDIUM,no_guard,2661,MEDIUM: add authentication guard
nsgap-61a6c83c738f,auth_gap,nsgap-61a6c83c738f,MEDIUM,no_guard,2662,MEDIUM: add authentication guard
nsgap-d5048c88a16a,auth_gap,nsgap-d5048c88a16a,MEDIUM,no_guard,2663,MEDIUM: add authentication guard
nsgap-7340c888c7cd,auth_gap,nsgap-7340c888c7cd,MEDIUM,role_escalation,2664,MEDIUM: verify privilege escalation path and add authorization check
nsgap-bff95e63a662,auth_gap,nsgap-bff95e63a662,MEDIUM,role_escalation,2665,MEDIUM: verify privilege escalation path and add authorization check
nsgap-21f5c03a4d6a,auth_gap,nsgap-21f5c03a4d6a,MEDIUM,role_escalation,2666,MEDIUM: verify privilege escalation path and add authorization check
nsgap-d28c92ab66e1,auth_gap,nsgap-d28c92ab66e1,MEDIUM,role_escalation,2667,MEDIUM: verify privilege escalation path and add authorization check
nsgap-45915dc4c186,auth_gap,nsgap-45915dc4c186,MEDIUM,role_escalation,2668,MEDIUM: verify privilege escalation path and add authorization check
nsgap-ba71e5bafde0,auth_gap,nsgap-ba71e5bafde0,MEDIUM,role_escalation,2669,MEDIUM: verify privilege escalation path and add authorization check
nsgap-54d2d4a211cb,auth_gap,nsgap-54d2d4a211cb,MEDIUM,role_escalation,2670,MEDIUM: verify privilege escalation path and add authorization check
nsgap-f9ac4b73a109,auth_gap,nsgap-f9ac4b73a109,MEDIUM,role_escalation,2671,MEDIUM: verify privilege escalation path and add authorization check
nsgap-4245598149c9,auth_gap,nsgap-4245598149c9,MEDIUM,role_escalation,2672,MEDIUM: verify privilege escalation path and add authorization check
nsgap-e3ddd7d53e9a,auth_gap,nsgap-e3ddd7d53e9a,MEDIUM,role_escalation,2673,MEDIUM: verify privilege escalation path and add authorization check
nsgap-d23cc6c70a80,auth_gap,nsgap-d23cc6c70a80,MEDIUM,role_escalation,2674,MEDIUM: verify privilege escalation path and add authorization check
nsgap-1813569d4433,auth_gap,nsgap-1813569d4433,MEDIUM,role_escalation,2675,MEDIUM: verify privilege escalation path and add authorization check
nsgap-b37f2b0ac73f,auth_gap,nsgap-b37f2b0ac73f,MEDIUM,role_escalation,2676,MEDIUM: verify privilege escalation path and add authorization check
nsgap-8e277b1da588,auth_gap,nsgap-8e277b1da588,MEDIUM,role_escalation,2677,MEDIUM: verify privilege escalation path and add authorization check
nsgap-aa6bdc1ce20a,auth_gap,nsgap-aa6bdc1ce20a,MEDIUM,role_escalation,2678,MEDIUM: verify privilege escalation path and add authorization check
nsgap-2652745ad515,auth_gap,nsgap-2652745ad515,MEDIUM,role_escalation,2679,MEDIUM: verify privilege escalation path and add authorization check
nsgap-2ee0396b6aa1,auth_gap,nsgap-2ee0396b6aa1,MEDIUM,role_escalation,2680,MEDIUM: verify privilege escalation path and add authorization check
nsgap-2e9b1acdd267,auth_gap,nsgap-2e9b1acdd267,MEDIUM,role_escalation,2681,MEDIUM: verify privilege escalation path and add authorization check
nsgap-210dbfe9db56,auth_gap,nsgap-210dbfe9db56,MEDIUM,role_escalation,2682,MEDIUM: verify privilege escalation path and add authorization check
nsgap-3e49c052734b,auth_gap,nsgap-3e49c052734b,MEDIUM,role_escalation,2683,MEDIUM: verify privilege escalation path and add authorization check
nsgap-7b1657c13479,auth_gap,nsgap-7b1657c13479,MEDIUM,role_escalation,2684,MEDIUM: verify privilege escalation path and add authorization check
nsgap-741502e2c7df,auth_gap,nsgap-741502e2c7df,MEDIUM,role_escalation,2685,MEDIUM: verify privilege escalation path and add authorization check
nsgap-0537b36ae71a,auth_gap,nsgap-0537b36ae71a,MEDIUM,role_escalation,2686,MEDIUM: verify privilege escalation path and add authorization check
nsgap-327197d76c6f,auth_gap,nsgap-327197d76c6f,MEDIUM,role_escalation,2687,MEDIUM: verify privilege escalation path and add authorization check
nsgap-6c7747216ac7,auth_gap,nsgap-6c7747216ac7,MEDIUM,role_escalation,2688,MEDIUM: verify privilege escalation path and add authorization check
nsgap-ba31bfdf1db3,auth_gap,nsgap-ba31bfdf1db3,MEDIUM,role_escalation,2689,MEDIUM: verify privilege escalation path and add authorization check
nsgap-8e914d506eea,auth_gap,nsgap-8e914d506eea,MEDIUM,role_escalation,2690,MEDIUM: verify privilege escalation path and add authorization check
nsgap-568f2861f949,auth_gap,nsgap-568f2861f949,MEDIUM,role_escalation,2691,MEDIUM: verify privilege escalation path and add authorization check
nsgap-1b51dd98d2ca,auth_gap,nsgap-1b51dd98d2ca,MEDIUM,role_escalation,2692,MEDIUM: verify privilege escalation path and add authorization check
nsgap-cd622bb2c5f5,auth_gap,nsgap-cd622bb2c5f5,MEDIUM,role_escalation,2693,MEDIUM: verify privilege escalation path and add authorization check
nsgap-7d74014955ad,auth_gap,nsgap-7d74014955ad,MEDIUM,role_escalation,2694,MEDIUM: verify privilege escalation path and add authorization check
nsgap-a825601bef13,auth_gap,nsgap-a825601bef13,MEDIUM,role_escalation,2695,MEDIUM: verify privilege escalation path and add authorization check
nsgap-6e38d4a6788a,auth_gap,nsgap-6e38d4a6788a,MEDIUM,role_escalation,2696,MEDIUM: verify privilege escalation path and add authorization check
nsgap-198f3710ccc3,auth_gap,nsgap-198f3710ccc3,MEDIUM,role_escalation,2697,MEDIUM: verify privilege escalation path and add authorization check
nsgap-60ab54b6e375,auth_gap,nsgap-60ab54b6e375,MEDIUM,role_escalation,2698,MEDIUM: verify privilege escalation path and add authorization check
nsgap-9dbeb3ae5a85,auth_gap,nsgap-9dbeb3ae5a85,MEDIUM,role_escalation,2699,MEDIUM: verify privilege escalation path and add authorization check
nsgap-14ce1d14bcd3,auth_gap,nsgap-14ce1d14bcd3,MEDIUM,role_escalation,2700,MEDIUM: verify privilege escalation path and add authorization check
nsgap-5f2e7bb720f2,auth_gap,nsgap-5f2e7bb720f2,MEDIUM,role_escalation,2701,MEDIUM: verify privilege escalation path and add authorization check
nsgap-ec99fb662aae,auth_gap,nsgap-ec99fb662aae,MEDIUM,role_escalation,2702,MEDIUM: verify privilege escalation path and add authorization check
nsgap-50e7cc97f680,auth_gap,nsgap-50e7cc97f680,MEDIUM,role_escalation,2703,MEDIUM: verify privilege escalation path and add authorization check
nsgap-6e0ec36fb207,auth_gap,nsgap-6e0ec36fb207,MEDIUM,role_escalation,2704,MEDIUM: verify privilege escalation path and add authorization check
nsgap-d7a001d47caa,auth_gap,nsgap-d7a001d47caa,MEDIUM,role_escalation,2705,MEDIUM: verify privilege escalation path and add authorization check
nsgap-e56f72f4e546,auth_gap,nsgap-e56f72f4e546,MEDIUM,role_escalation,2706,MEDIUM: verify privilege escalation path and add authorization check
nsgap-9da920dffcd3,auth_gap,nsgap-9da920dffcd3,MEDIUM,role_escalation,2707,MEDIUM: verify privilege escalation path and add authorization check
nsgap-34a461150f20,auth_gap,nsgap-34a461150f20,MEDIUM,role_escalation,2708,MEDIUM: verify privilege escalation path and add authorization check
nsgap-c9c8b09b30a0,auth_gap,nsgap-c9c8b09b30a0,MEDIUM,role_escalation,2709,MEDIUM: verify privilege escalation path and add authorization check
nsgap-dfa36a7a47a8,auth_gap,nsgap-dfa36a7a47a8,MEDIUM,role_escalation,2710,MEDIUM: verify privilege escalation path and add authorization check
nsgap-70519fbeafb3,auth_gap,nsgap-70519fbeafb3,MEDIUM,role_escalation,2711,MEDIUM: verify privilege escalation path and add authorization check
nsgap-77d28f5a54f5,auth_gap,nsgap-77d28f5a54f5,MEDIUM,role_escalation,2712,MEDIUM: verify privilege escalation path and add authorization check
nsgap-24d69407cac9,auth_gap,nsgap-24d69407cac9,MEDIUM,role_escalation,2713,MEDIUM: verify privilege escalation path and add authorization check
nsgap-f0f0f884b45a,auth_gap,nsgap-f0f0f884b45a,MEDIUM,role_escalation,2714,MEDIUM: verify privilege escalation path and add authorization check
nsgap-d07053e759d3,auth_gap,nsgap-d07053e759d3,MEDIUM,role_escalation,2715,MEDIUM: verify privilege escalation path and add authorization check
nsgap-4bb76479326c,auth_gap,nsgap-4bb76479326c,MEDIUM,role_escalation,2716,MEDIUM: verify privilege escalation path and add authorization check
nsgap-078000d404f3,auth_gap,nsgap-078000d404f3,MEDIUM,role_escalation,2717,MEDIUM: verify privilege escalation path and add authorization check
